locus_id,chrom,sentinel_pos,confidence,label_set,gene_id,gene_name,gene_biotype,label,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000237541,HLA-DQA2,protein_coding,0,69254,12,0,1,1.3027582168579102,35.86182016093514,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000232629,HLA-DQB2,protein_coding,0,47113,10,0,1,1.6583830118179321,56.2184096303067,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000241106,HLA-DOB,protein_coding,0,9821,1,1,1,2.072528600692749,36.031465856465516,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000250264,ENSG00000250264,protein_coding,0,28177,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204261,PSMB8-AS1,lncRNA,0,33433,6,0,0,0.0,-0.0,1,0.9999987944572672,6,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204287,HLA-DRA,protein_coding,0,370767,45,0,1,0.9034464359283447,12.402983359435593,1,0.9999981387354092,4,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204252,HLA-DOA,protein_coding,0,198946,28,0,1,0.5670033693313599,6.139895224763439,1,0.9999999966018768,7,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204231,RXRB,protein_coding,1,390020,49,0,1,0.9754076600074768,4.887643715807436,1,0.99996638753712,2,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204228,HSD17B8,protein_coding,0,394010,50,0,1,0.9151628017425537,12.345770039946084,1,0.9999985571529824,5,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204227,RING1,protein_coding,0,397855,53,0,1,0.7663561105728149,5.988241702833976,1,0.999993479188052,7,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000223501,VPS52,protein_coding,0,461402,60,0,0,0.0,-0.0,1,0.9999714563537668,3,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000231500,RPS18,protein_coding,0,461430,61,0,1,0.7945966720581055,31.514391062089103,1,0.9999714996534436,3,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000235863,B3GALT4,protein_coding,0,466478,62,0,0,0.0,-0.0,1,0.9999951809143072,5,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000227057,WDR46,protein_coding,0,478602,63,0,1,0.3260660171508789,8.812870018370791,1,0.999993453968566,2,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204220,PFDN6,protein_coding,0,478657,64,0,0,0.0,-0.0,1,0.9999884916630432,2,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000237441,RGL2,protein_coding,0,488297,65,0,1,0.19682998955249786,6.741067095369202,1,0.9999938298458458,4,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000231389,HLA-DPA1,protein_coding,0,270130,35,0,1,0.5453351736068726,12.300100796084378,1,0.9999959966667592,10,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000196735,HLA-DQA1,protein_coding,0,182466,26,0,1,1.0850905179977417,15.917245777787624,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000223534,HLA-DQB1-AS1,lncRNA,0,150765,21,0,1,1.6616500616073608,19.77065771488175,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000179344,HLA-DQB1,protein_coding,0,142262,19,0,1,1.724031686782837,54.35321068942973,1,0.9999987323194668,5,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204248,COL11A2,protein_coding,0,381854,47,0,1,1.341306447982788,12.938841009606527,1,0.9999999978613164,10,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204290,BTNL2,protein_coding,0,403464,55,0,1,1.2413865327835083,8.345592827226268,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204264,PSMB8,protein_coding,0,34034,8,0,0,0.0,-0.0,1,0.9999948427721446,6,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000168394,TAP1,protein_coding,0,43171,9,0,0,0.0,-0.0,1,0.9999783072066348,4,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000112473,SLC39A7,protein_coding,0,389660,48,0,1,0.8208634853363037,5.2051795866755075,1,0.9999664415974816,2,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204296,TSBP1,protein_coding,0,438738,58,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000231925,TAPBP,protein_coding,0,503639,67,0,1,0.550530731678009,7.6545885108290115,1,0.9999999898870816,4,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000196126,HLA-DRB1,protein_coding,0,220797,31,0,1,1.4588110446929932,29.85221426211956,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204267,TAP2,protein_coding,0,28094,4,0,1,1.1068730354309082,16.754095915189733,1,0.9999836290805136,4,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000293216,ENSG00000293216,lncRNA,0,69203,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000223865,HLA-DPB1,protein_coding,0,265291,34,0,1,1.0285537242889404,17.803586445913275,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000198502,HLA-DRB5,protein_coding,0,280358,37,0,1,1.4334053993225098,59.47926552385734,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000263756,ENSG00000263756,lncRNA,0,162208,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000204256,BRD2,protein_coding,0,157949,22,0,1,1.256762146949768,14.068768143939119,1,0.9999999937033084,7,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000230313,HCG24,lncRNA,0,334138,41,0,1,0.8999189138412476,27.581202435424164,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000240065,PSMB9,protein_coding,0,33491,7,0,1,0.5978150367736816,10.733303609727848,1,0.9999658568166756,4,1
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000294261,ENSG00000294261,lncRNA,0,219030,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000225914,TSBP1-AS1,lncRNA,0,556005,68,0,1,1.6953229904174805,15.802203896502837,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000289047,ENSG00000289047,lncRNA,0,83499,13,0,1,0.7970921397209167,13.52629266432401,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000289559,ENSG00000289559,lncRNA,0,84064,14,0,1,1.434922695159912,12.21492235263455,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000232940,HCG25,lncRNA,0,437865,57,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000272217,ENSG00000272217,lncRNA,0,439284,59,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000299769,ENSG00000299769,lncRNA,0,396965,52,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000291111,ENSG00000291111,lncRNA,0,301764,38,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000301971,ENSG00000301971,lncRNA,0,313908,39,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000302653,ENSG00000302653,lncRNA,0,20040,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000302994,ENSG00000302994,lncRNA,0,120291,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000232080,ENSG00000232080,lncRNA,0,92642,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000303029,ENSG00000303029,lncRNA,0,142070,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000290878,HLA-DRB6,lncRNA,0,250623,32,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000304542,ENSG00000304542,lncRNA,0,263080,33,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000304559,ENSG00000304559,lncRNA,0,280158,36,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000305994,ENSG00000305994,lncRNA,0,375143,46,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000289100,ENSG00000289100,lncRNA,0,488821,66,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000306705,ENSG00000306705,lncRNA,0,404758,56,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000288751,ENSG00000288751,lncRNA,0,397993,54,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000306895,ENSG00000306895,lncRNA,0,396304,51,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000307274,ENSG00000307274,lncRNA,0,10156,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000307907,ENSG00000307907,lncRNA,0,205907,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000307923,ENSG00000307923,lncRNA,0,336870,42,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000309733,ENSG00000309733,lncRNA,0,187522,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000301948,ENSG00000301948,lncRNA,0,332955,40,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000299747,ENSG00000299747,lncRNA,0,349937,44,0,0,0.0,-0.0,0,0.0,0,0
LOC_6_32810645_GCST009717,6,32810645,High,ot_platform,ENSG00000310084,ENSG00000310084,lncRNA,0,337020,43,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000266696,ENSG00000266696,lncRNA,0,385092,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000263895,ENSG00000263895,lncRNA,0,143584,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000215472,RPL17-C18orf32,protein_coding,0,98525,5,0,0,0.0,-0.0,1,0.9999999970849852,2,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000263916,ENSG00000263916,lncRNA,0,104855,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000265496,ENSG00000265496,lncRNA,0,103665,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000101670,LIPG,protein_coding,1,30305,2,0,0,0.0,-0.0,1,0.9999972879550434,15,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000141627,DYM,protein_coding,0,129657,9,0,1,0.8723310232162476,8.013053681995517,1,0.9999965407179524,6,1
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000177576,C18orf32,protein_coding,0,103752,7,0,1,0.7694929838180542,11.723882082449181,1,0.999999592183028,3,1
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000265681,RPL17,protein_coding,0,98496,4,0,0,0.0,-0.0,1,0.999994980692146,2,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000267674,ENSG00000267674,lncRNA,0,151059,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000167315,ACAA2,protein_coding,0,222949,14,0,1,0.23558570444583893,8.840026206523376,1,0.9999772729925258,5,1
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000266997,ENSG00000266997,protein_coding,0,246619,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000267196,ENSG00000267196,lncRNA,0,379953,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000167306,MYO5B,protein_coding,0,604160,19,0,1,0.13369600474834442,4.437337565091226,1,0.9999999974494492,24,1
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000267322,SNHG22,lncRNA,0,222940,13,0,1,0.3600344955921173,6.3103201930655075,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000264464,LINC02837,lncRNA,0,91694,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000265128,ENSG00000265128,lncRNA,0,474739,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000287518,ENSG00000287518,lncRNA,0,143540,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_18_49591004_GCST90025956,18,49591004,Medium,otg_original,ENSG00000310339,ENSG00000310339,lncRNA,0,21858,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000272895,ENSG00000272895,lncRNA,0,88800,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000088205,DDX18,protein_coding,0,272854,13,0,1,0.574724018573761,7.159179841540125,1,0.9999859292414878,3,1
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000125633,CCDC93,protein_coding,0,73412,4,0,1,0.5339456796646118,12.930372167403316,1,0.9999904542137172,9,1
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000125629,INSIG2,protein_coding,1,907,1,1,1,0.15066692233085632,5.175872629747624,1,0.9999972334284328,4,1
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000236255,ENSG00000236255,lncRNA,0,253608,12,0,1,1.4997367858886719,12.244649453122898,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000293870,ENSG00000293870,lncRNA,0,251009,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000294627,ENSG00000294627,lncRNA,0,402869,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000226856,THORLNC,lncRNA,0,136473,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000297418,ENSG00000297418,lncRNA,0,1359,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000235066,ENSG00000235066,lncRNA,0,92148,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000298065,ENSG00000298065,lncRNA,0,463776,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000301790,ENSG00000301790,lncRNA,0,382577,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000238207,ENSG00000238207,lncRNA,0,283258,14,0,1,2.092618465423584,10.429149137112608,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000304808,ENSG00000304808,lncRNA,0,73383,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000304983,ENSG00000304983,lncRNA,0,137666,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000305000,ENSG00000305000,lncRNA,0,232038,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_118087545_GCST90002412,2,118087545,Medium,otg_original,ENSG00000290590,ENSG00000290590,lncRNA,0,227508,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000186881,OR13F1,protein_coding,0,381111,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000283001,ENSG00000283001,lncRNA,0,365527,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000148136,OR13C4,protein_coding,0,358165,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000186943,OR13C8,protein_coding,0,316206,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000277556,OR13C5,protein_coding,0,285961,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000276119,OR13C2,protein_coding,0,279747,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000136839,OR13C9,protein_coding,0,267170,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000136783,NIPSNAP3A,protein_coding,0,137691,8,0,1,2.584731340408325,18.174784907986982,1,0.9999775640600836,7,1
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000165028,NIPSNAP3B,protein_coding,0,121245,6,0,1,0.7926207780838013,11.309219064711506,1,0.999994406243641,12,1
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000165029,ABCA1,protein_coding,1,42781,3,0,1,1.6378049850463867,4.715002495983948,1,0.9999990611685902,14,1
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000204246,OR13C3,protein_coding,0,348518,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000179055,OR13D1,protein_coding,0,190856,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000070214,SLC44A1,protein_coding,0,359248,18,0,0,0.0,-0.0,1,0.9999937457217862,11,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000290765,ENSG00000290765,lncRNA,0,226319,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000286536,ENSG00000286536,lncRNA,0,360299,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000297079,ENSG00000297079,lncRNA,0,136989,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000297101,ENSG00000297101,lncRNA,0,218240,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000299043,ENSG00000299043,lncRNA,0,108303,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000230013,CT70,lncRNA,0,106444,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000306712,ENSG00000306712,lncRNA,0,21528,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_9_104885374_GCST90025956,9,104885374,Medium,otg_original,ENSG00000226334,ENSG00000226334,lncRNA,0,41373,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000070019,GUCY2C,protein_coding,0,238011,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000261324,ENSG00000261324,lncRNA,0,309343,14,0,1,1.0634948015213013,8.490711785893417,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000246705,H2AJ,protein_coding,0,315817,16,0,1,0.5584818720817566,5.0894483642652375,1,0.9999997148232076,6,1
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000084463,WBP11,protein_coding,0,344898,18,0,1,0.2848171889781952,9.92147216776234,1,0.9999598053306497,2,1
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000182993,C12orf60,protein_coding,0,345078,19,0,1,0.757701575756073,36.93247435074802,1,0.9999898358293956,2,1
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000179256,SMCO3,protein_coding,0,355594,22,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000111341,MGP,protein_coding,0,427269,24,0,0,0.0,-0.0,1,0.9999999976967112,8,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000139055,ERP27,protein_coding,0,479949,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000111348,ARHGDIB,protein_coding,0,503140,28,0,1,0.8345082402229309,4.965176553488932,1,0.9999798462453308,3,1
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000171681,ATF7IP,protein_coding,0,92912,3,0,0,0.0,-0.0,1,0.9999738956740246,5,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000121316,PLBD1,protein_coding,0,109295,6,0,0,0.0,-0.0,1,0.999999996000543,12,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000197837,H4C16,protein_coding,0,312543,15,0,0,0.0,-0.0,1,0.9999939861510632,5,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000290040,ENSG00000290040,lncRNA,0,92502,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000273079,GRIN2B,protein_coding,1,476586,25,0,1,0.07213548570871353,5.1219739426261,1,0.9999999956110526,10,1
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000293563,ENSG00000293563,protein_coding,0,477693,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000286107,ENSG00000286107,lncRNA,0,346520,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000111339,ART4,protein_coding,0,384938,23,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000293251,ENSG00000293251,lncRNA,0,93076,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000256751,PLBD1-AS1,lncRNA,0,108805,5,0,1,1.3139396905899048,15.22452638708423,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000300385,ENSG00000300385,lncRNA,0,172456,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000300868,ENSG00000300868,lncRNA,0,200915,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000214772,GUCY2C-AS1,lncRNA,0,207041,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000256339,ENSG00000256339,lncRNA,0,345686,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000302441,ENSG00000302441,lncRNA,0,251675,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000289909,ENSG00000289909,lncRNA,0,316317,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000305892,ENSG00000305892,lncRNA,0,219027,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000255649,ENSG00000255649,lncRNA,0,71492,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_12_14458588_GCST008595,12,14458588,High,ot_platform,ENSG00000256084,ENSG00000256084,lncRNA,0,241998,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000273305,ENSG00000273305,lncRNA,0,287739,17,0,1,1.3162200450897217,3.902698166556707,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000144015,TRIM43,protein_coding,0,233707,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000274286,ADRA2B,protein_coding,1,290863,18,0,1,0.5817697644233704,6.536081969633902,1,0.9999999965208402,24,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000174501,ANKRD36C,protein_coding,0,166123,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000115042,FAHD2A,protein_coding,0,423000,33,0,1,1.8447574377059937,28.988872393928595,1,0.9999930077557332,4,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000144010,TRIM43B,protein_coding,0,340954,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000115041,KCNIP3,protein_coding,0,528381,41,0,1,0.44743582606315613,9.805253507350027,1,0.9999995164606086,24,1
LOC_2_95825708_GCST011064,2,95825708,High,ot_platform,ENSG00000186281,GPAT2,protein_coding,0,213743,11,0,1,1.3653367757797241,7.219873155224169,0,0.0,0,0
