locus_id,chrom,sentinel_rsid,sentinel_pos,gwas_pval,gwas_beta,regatlas_rank,regatlas_score,gene_id,gene_name,gene_biotype,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,32,-0.2408869636558908,ENSG00000146109,ABT1,protein_coding,98195,12,0,1,0.4566750228404999,4.968264630470086,1,0.9999699886227008,4,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,33,-0.24766199194778296,ENSG00000158406,H4C8,protein_coding,213120,22,0,1,1.5281941890716553,4.317909209849351,1,0.9999919786609844,7,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,34,-0.2605037332537276,ENSG00000180596,H2BC4,protein_coding,374832,60,0,1,0.3556605577468872,7.439116735794632,1,0.9999932081919763,5,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,35,-0.26689915302310974,ENSG00000124610,H1-1,protein_coding,480971,77,0,0,0.0,-0.0,1,0.9999998845032936,5,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,36,-0.2694693743745327,ENSG00000300261,ENSG00000300261,lncRNA,52076,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,37,-0.2727542761485866,ENSG00000278637,H4C1,protein_coding,477109,75,0,0,0.0,-0.0,1,0.9999924789426712,7,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,38,-0.28902117142362543,ENSG00000181315,ZNF322,protein_coding,160994,16,0,1,0.9796680808067322,29.146277446238216,1,0.9999944759039106,3,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,39,-0.28982317717479933,ENSG00000273983,H3C8,protein_coding,227345,28,0,0,0.0,-0.0,1,0.999997643811012,1,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,40,-0.29779616483628324,ENSG00000275714,H3C1,protein_coding,478307,76,0,1,1.1290886402130127,6.649121830554895,1,0.9999892442652868,5,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,41,-0.33952284746619293,ENSG00000274750,H3C6,protein_coding,274559,39,0,1,1.5236045122146606,41.5254314044829,1,0.9999928421474388,2,1
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,42,-0.34796638588121465,ENSG00000272462,LINC02980,lncRNA,506117,80,0,1,1.0558818578720093,27.835536625007023,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,43,-0.35568591488416873,ENSG00000275713,H2BC9,protein_coding,247144,31,0,0,0.0,-0.0,1,0.999996346021772,2,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,44,-0.3583285730313581,ENSG00000276410,H2BC3,protein_coding,455045,68,0,0,0.0,-0.0,1,0.999990009446286,4,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,45,-0.4455222873208883,ENSG00000285571,ENSG00000285571,lncRNA,178245,19,0,1,0.7585744857788086,9.728314416010411,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,46,-0.5482523888334053,ENSG00000287966,LARRPM,lncRNA,570752,81,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,47,-0.6241529626250539,ENSG00000272810,ENSG00000272810,lncRNA,485517,79,0,1,0.32753679156303406,4.497716956202541,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,48,-0.6372649150097673,ENSG00000284607,ENSG00000284607,lncRNA,70566,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,48,-0.6372649150097673,ENSG00000275846,ENSG00000275846,lncRNA,103972,13,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,48,-0.6372649150097673,ENSG00000291104,BTN2A3P,lncRNA,77367,10,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000286522,H3C2,protein_coding,466659,72,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000287080,H3C3,protein_coding,453374,66,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000187475,H1-6,protein_coding,390623,61,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000282988,ENSG00000282988,protein_coding,299465,47,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000275663,H4C7,protein_coding,251762,34,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000290789,ENSG00000290789,lncRNA,226057,27,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000261584,ENSG00000261584,lncRNA,187483,20,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000283064,H2BC6-AS1,lncRNA,325956,54,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000290474,ENSG00000290474,lncRNA,465845,71,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000294556,ENSG00000294556,lncRNA,315636,53,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000299182,ENSG00000299182,lncRNA,244965,30,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000301337,ENSG00000301337,lncRNA,295971,45,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000302090,ENSG00000302090,lncRNA,281496,41,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000303414,ENSG00000303414,lncRNA,256184,35,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000304241,ENSG00000304241,lncRNA,250780,33,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000308216,ENSG00000308216,lncRNA,224035,25,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000308234,ENSG00000308234,lncRNA,223921,24,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000308251,ENSG00000308251,lncRNA,199208,21,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000308553,ENSG00000308553,lncRNA,304939,51,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000272558,ENSG00000272558,lncRNA,482226,78,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000295483,ENSG00000295483,lncRNA,472889,74,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000299111,ENSG00000299111,lncRNA,452441,65,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000289117,ENSG00000289117,lncRNA,340820,57,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000307186,ENSG00000307186,lncRNA,274763,40,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000304009,ENSG00000304009,lncRNA,264941,38,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000305798,ENSG00000305798,lncRNA,241294,29,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000289447,ENSG00000289447,lncRNA,213551,23,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000287050,ENSG00000287050,lncRNA,166083,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000300412,ENSG00000300412,lncRNA,167185,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000299128,ENSG00000299128,lncRNA,454830,67,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_26498758_rs72843784,6,rs72843784,26498758,5.225e-35,0.201396795424123,51,-0.6854244940262295,ENSG00000301014,ENSG00000301014,lncRNA,303208,50,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,1,0.18992892816125093,ENSG00000096654,ZNF184,protein_coding,50751,4,0,1,0.4889225959777832,9.319624138773943,1,0.9999980465117568,9,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,2,0.09634504761815689,ENSG00000285703,ENSG00000285703,lncRNA,4374,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,3,0.0888649797579732,ENSG00000281706,LINC01012,lncRNA,163748,12,0,1,0.6959690451622009,6.112077052875916,1,0.9999974367286534,18,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,4,0.07014213358194252,ENSG00000185130,H2BC13,protein_coding,284060,21,0,0,0.0,-0.0,1,0.9999978361488796,13,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,5,0.0582842247672246,ENSG00000196747,H2AC13,protein_coding,284304,22,0,0,0.0,-0.0,1,0.9999978361488796,9,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,6,-0.04591366303514939,ENSG00000300299,ENSG00000300299,lncRNA,21812,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,7,-0.04899110690089098,ENSG00000124635,H2BC11,protein_coding,391074,49,0,0,0.0,-0.0,1,0.9999921356790912,5,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000275379,H3C11,protein_coding,348477,37,0,0,0.0,-0.0,1,0.999997981604745,5,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000278677,H2AC17,protein_coding,369316,41,0,0,0.0,-0.0,1,0.9999981176230224,7,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000274641,H2BC17,protein_coding,369556,42,0,0,0.0,-0.0,1,0.9999979450239244,7,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000274997,H2AC12,protein_coding,376763,44,0,0,0.0,-0.0,1,0.9999967713350736,7,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000196787,H2AC11,protein_coding,390826,48,0,0,0.0,-0.0,1,0.999998510280436,5,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,8,-0.06445722828475077,ENSG00000276180,H4C9,protein_coding,384587,46,0,0,0.0,-0.0,1,0.9999973828545636,10,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,14,-0.11900001357912632,ENSG00000197903,H2BC12,protein_coding,377014,45,0,1,1.0725781917572021,4.824490881726666,1,0.9999957901017515,7,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,15,-0.15875867609741856,ENSG00000286652,ENSG00000286652,lncRNA,50713,3,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,16,-0.16669133653823173,ENSG00000276903,H2AC16,protein_coding,341448,33,0,0,0.0,-0.0,1,0.9999940474614782,5,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,17,-0.17014331816459427,ENSG00000124613,ZNF391,protein_coding,149254,10,0,1,0.6431331634521484,22.172157192068095,1,0.9999924571281033,7,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,18,-0.17478143553309988,ENSG00000275221,H2AC15,protein_coding,314506,30,0,1,0.8493013381958008,4.315291389554579,1,0.9999891358360627,3,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,19,-0.1823743679635298,ENSG00000224843,LINC00240,lncRNA,566954,53,0,1,0.9355351328849792,4.858912078334455,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,20,-0.2666332854928872,ENSG00000273703,H2BC14,protein_coding,291153,26,0,0,0.0,-0.0,1,0.9999986015203872,3,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,20,-0.2666332854928872,ENSG00000278828,H3C10,protein_coding,286182,24,0,0,0.0,-0.0,1,0.9999963248100352,3,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,22,-0.2740692217790122,ENSG00000158553,POM121L2,protein_coding,211596,13,0,1,1.3504992723464966,16.917772466391874,1,0.9999921486730394,7,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,23,-0.2763808702559418,ENSG00000271755,ENSG00000271755,lncRNA,116905,7,0,1,0.956222414970398,11.79093970468067,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,24,-0.3029203803437472,ENSG00000273542,H4C12,protein_coding,307691,29,0,1,1.4483903646469116,8.051263609568732,1,0.9999779002665464,2,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,25,-0.3751234393907251,ENSG00000233822,H2BC15,protein_coding,314676,31,0,1,0.989484429359436,5.66481538474573,1,0.9999828796274826,3,1
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,26,-0.3805527840689088,ENSG00000269293,ZSCAN16-AS1,lncRNA,613450,54,0,1,0.2139771580696106,4.652951603850041,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,27,-0.38591994556370757,ENSG00000287252,ENSG00000287252,lncRNA,233460,15,0,1,1.5602716207504272,17.074784346917294,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,28,-0.38734805783097953,ENSG00000184357,H1-5,protein_coding,343719,34,0,0,0.0,-0.0,1,0.9999950921958768,2,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,28,-0.38734805783097953,ENSG00000275126,H4C13,protein_coding,349665,38,0,0,0.0,-0.0,1,0.9999899970005393,1,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,28,-0.38734805783097953,ENSG00000197153,H3C12,protein_coding,369237,40,0,0,0.0,-0.0,1,0.9999921254315534,3,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,28,-0.38734805783097953,ENSG00000276368,H2AC14,protein_coding,290908,25,0,0,0.0,-0.0,1,0.9999892059077812,1,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,28,-0.38734805783097953,ENSG00000197238,H4C11,protein_coding,300223,27,0,0,0.0,-0.0,1,0.9999930822719864,3,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,33,-0.4619676059639924,ENSG00000112812,PRSS16,protein_coding,276168,20,0,1,0.29230833053588867,7.292804542423462,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,34,-0.6372649150097673,ENSG00000285849,ENSG00000285849,lncRNA,69301,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,34,-0.6372649150097673,ENSG00000305393,ENSG00000305393,lncRNA,99486,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000124657,OR2B6,protein_coding,433372,50,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000168131,OR2B2,protein_coding,388527,47,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000287674,ENSG00000287674,lncRNA,156686,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000294330,ENSG00000294330,lncRNA,285044,23,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000296368,ENSG00000296368,lncRNA,304019,28,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000296382,ENSG00000296382,lncRNA,267828,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000296400,ENSG00000296400,lncRNA,269002,19,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000297504,ENSG00000297504,lncRNA,335746,32,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000301163,ENSG00000301163,lncRNA,345290,35,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000290009,ENSG00000290009,lncRNA,345536,36,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000302043,ENSG00000302043,lncRNA,238535,16,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000302179,ENSG00000302179,lncRNA,248809,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000304506,ENSG00000304506,lncRNA,443706,51,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000305361,ENSG00000305361,lncRNA,144874,8,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000305770,ENSG00000305770,lncRNA,349716,39,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000305786,ENSG00000305786,lncRNA,371760,43,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000291112,ENSG00000291112,lncRNA,148497,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000302104,ENSG00000302104,lncRNA,214596,14,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_27523869_rs140365013,6,rs140365013,27523869,1.205e-39,0.205696228110405,36,-0.6854244940262295,ENSG00000287966,LARRPM,lncRNA,454359,52,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,1,0.4386928814196705,ENSG00000232040,SCAND3,protein_coding,14479,3,0,0,0.0,-0.0,1,0.9999933488570064,11,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,2,0.1319789292636667,ENSG00000225595,LINC01623,lncRNA,233939,20,0,0,0.0,-0.0,1,0.9999942065521968,15,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,3,0.09634504761815689,ENSG00000287279,ENSG00000287279,lncRNA,4092,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,4,0.02720892937729836,ENSG00000158691,ZSCAN12,protein_coding,230944,19,0,1,0.8228580355644226,4.03284592219288,1,0.9999980434412188,5,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,5,0.022653423683810035,ENSG00000204709,LINC01556,lncRNA,292015,28,0,1,0.5708613991737366,5.9971870365264905,1,0.9999995079023064,21,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,6,-0.01646163045993765,ENSG00000304871,ENSG00000304871,lncRNA,8482,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,7,-0.04849249390448288,ENSG00000198315,ZKSCAN8,protein_coding,488808,52,0,1,0.38248029351234436,13.671037728448855,1,0.9999983632528432,5,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,8,-0.15936829612389353,ENSG00000137185,ZSCAN9,protein_coding,405805,44,0,1,1.5107074975967407,7.310086789781113,1,0.9999986662428014,6,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,9,-0.18824949020999512,ENSG00000187987,ZSCAN23,protein_coding,187189,16,0,1,0.5950595736503601,14.145937172840204,1,0.9999998171847791,5,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,10,-0.20435698577095604,ENSG00000189298,ZKSCAN3,protein_coding,280744,27,0,1,1.2320771217346191,13.337655915866014,1,0.9999995548671118,6,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,11,-0.2666332854928872,ENSG00000187626,ZKSCAN4,protein_coding,378422,41,0,0,0.0,-0.0,1,0.9999964143641916,4,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,12,-0.2864171276235438,ENSG00000235570,LINC00533,lncRNA,79426,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,13,-0.28902117142362543,ENSG00000197062,ZSCAN26,protein_coding,363633,38,0,1,1.1107124090194702,24.493986788427282,1,0.9999837125075466,3,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,14,-0.298295428439698,ENSG00000189134,NKAPL,protein_coding,371394,39,0,0,0.0,-0.0,1,0.999993885923518,4,0
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,15,-0.3071883396899845,ENSG00000137338,PGBD1,protein_coding,349119,35,0,1,0.4523234963417053,6.25397532561739,1,0.9999916289811134,3,1
SCZ_LOC_6_28630691_rs13194504,6,rs13194504,28630691,1.007e-36,0.202597928064885,16,-0.3805527840689088,ENSG00000269293,ZSCAN16-AS1,lncRNA,493372,53,0,1,0.2139771580696106,4.652951603850041,0,0.0,0,0
